Sender_name,Receiver_name,currency,timestamp,total_sent,total_received,balance
Guibert S.A.S.,Salz,EUR,2021-02-22T07:14:33.289796Z,13405.455078125,13405.455078125,0.0
Fabre SA,Bosch & van Haspengouw,EUR,2021-03-16T05:35:16.655035Z,81091.9785656443,35364.57421875,-45727.4043468943
"Wilkinson, Bennett and Stanley","Gough, Evans and Blackburn",EUR,2021-04-18T22:52:57.205197Z,15230.398367117117,15230.398367117117,0.0
"Cooper, Bailey and Barker",Bender Scheibe GmbH & Co. OHG,EUR,2021-04-21T07:51:24.915385Z,98026.96398555333,98026.96398555333,0.0
Putz,Schofield PLC,EUR,2021-04-21T07:51:24.915385Z,87367.933242231,87367.933242231,0.0
Cameron-Buckley,"Simpson, Thompson and Lamb",EUR,2021-04-24T18:17:47.44354Z,1547.195459525628,33318.4453125,31771.24985297437
Bosch & van Haspengouw,Morin Boulanger et Fils,EUR,2021-04-30T06:27:55.439527Z,77959.9765625,77959.9765625,0.0
"Howard, McCarthy and Harris",Auger Legros SARL,EUR,2021-05-27T10:47:15.118848Z,69428.8984375,69428.8984375,0.0
Delahaye,"Gough, Evans and Blackburn",EUR,2021-08-11T01:43:19.467333Z,55371.46875,55371.46875,0.0
Langlois S.A.R.L.,Samson,EUR,2021-08-14T15:54:37.172235Z,88434.1015625,65054.34507541249,-23379.756487087507
"Simpson, Thompson and Lamb","Kaur, Kemp and Turner",EUR,2021-08-26T23:13:39.270488Z,86677.54042666261,41352.47747747748,-45325.062949185136
Goudriaan NV,Samson,EUR,2021-09-14T04:53:24.03626Z,63309.84996583662,63309.84996583662,0.0
Johnson Group,Poirier S.A.R.L.,EUR,2021-10-18T04:48:29.200162Z,63854.17080740051,85727.77774622933,21873.606938828823
Putz,Ruppert GmbH & Co. KG,EUR,2021-11-07T09:39:30.419397Z,61280.8757,65252.600462304414,3971.724762304417
Franke,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-11-19T01:26:18.260051Z,77286.3828125,9226.626953125,-68059.755859375
"Cooper, Bailey and Barker","Johnson, Hope and Evans",EUR,2021-01-03T09:17:34.356554Z,32999.34432788051,82587.76462838451,49588.420300503996
Striebitz,Hanegraaff & Hekker,EUR,2021-01-14T18:40:58.001114Z,2833.9843,43569.52734375,40735.54304375
Winters Groep,Scholz AG,EUR,2021-01-19T14:42:06.966423Z,64148.4743,64148.4743,0.0
Kaul GbR,Lesage,EUR,2021-01-27T06:58:30.414992Z,61220.44669526849,89305.42502385062,28084.978328582132
Hayes and Sons,Striebitz,EUR,2021-03-07T00:53:37.352118Z,22931.47274781937,4657.786956549246,-18273.685791270123
Trespa,Koninklijke Stinis,EUR,2021-03-09T05:05:00.582853Z,50657.703125,75473.19440226743,24815.49127726743
Sontag,"Wilkinson, Bennett and Stanley",EUR,2021-03-09T11:53:25.679167Z,35296.1354,35296.1354,0.0
Auger Legros SARL,Armstrong Inc,EUR,2021-03-14T13:54:32.897063Z,44660.16534441745,38402.74937766714,-6257.415966750312
Delahaye,Pruvost,EUR,2021-03-31T22:49:03.509099Z,55580.4129,7899.4185,-47680.9944
Evans-Davison,Kostolzin AG,EUR,2021-04-20T01:48:09.939459Z,116257.69766477004,88792.14790036748,-27465.54976440256
Haneberg & Cammel,Ferreira S.A.R.L.,EUR,2021-04-22T10:10:55.189523Z,15810.638671875,27484.197265625,11673.55859375
Salz,Teixeira S.A.S.,EUR,2021-05-03T03:21:40.308714Z,27589.00073704322,27589.00073704322,0.0
le Gallen & van Gelder,Teixeira S.A.S.,EUR,2021-05-12T05:32:59.113338Z,54821.78399850082,79978.9339,25157.149901499186
Pruvost,Samson et Fils,EUR,2021-07-03T10:12:27.734672Z,62105.3468,62105.3468,0.0
Bourdon S.A.,Merle,EUR,2021-07-13T06:58:46.802136Z,88968.25098241867,89430.00977951636,461.75879709768924
Fabre SA,Evans-Davison,EUR,2021-07-16T23:30:33.102608Z,68194.44365573324,68194.44365573324,0.0
Leduc,Putz,EUR,2021-07-29T03:28:49.150995Z,46337.16747541114,46337.16747541114,0.0
Putz,Ehlert,EUR,2021-08-06T10:28:21.321199Z,27910.783571177082,27910.783571177082,0.0
Langlois S.A.R.L.,"Wilkinson, Bennett and Stanley",EUR,2021-08-16T18:46:27.256623Z,92985.53076102419,94657.984375,1672.453613975813
Cichorius,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-26T10:23:39.739746Z,19825.212890625,36235.0640113798,16409.8511207548
Teixeira S.A.S.,Georges S.A.,EUR,2021-08-30T12:15:52.871582Z,56224.4609375,56224.4609375,0.0
Groen & de Leeuw,Samson et Fils,EUR,2021-09-08T02:23:37.578636Z,196.19601933862316,196.19601933862316,0.0
Hope-Short,Fabre SA,EUR,2021-09-11T20:37:04.742055Z,45588.46416641361,7303.171104742383,-38285.293061671226
Mars,Scholz AG,EUR,2021-09-13T12:44:20.349655Z,80636.8986,43393.48106330014,-37243.41753669986
"Cooke, Cook and Bell",Schofield PLC,EUR,2021-09-24T15:08:24.183188Z,95797.1796875,95797.1796875,0.0
Guibert S.A.S.,Bailey-Bolton,EUR,2021-09-24T21:26:09.772156Z,35392.53136428425,48694.89453125,13302.363166965748
Drub Mende e.V.,Stichting Mol,EUR,2022-04-16T19:35:24.996499Z,37497.7027,37497.7027,0.0
Stichting Mol,"Johnston, Woodward and Anderson",EUR,2022-08-28T00:17:07.744529Z,15686.7426,98637.8111,82951.06850000001
"Forster, Mitchell and Hall",Leduc,EUR,2021-01-02T17:27:13.522817Z,105753.1917959522,56307.1015625,-49446.090233452196
"Cooke, Cook and Bell",Speer Dobes GmbH,EUR,2021-01-03T09:17:34.356554Z,82587.76462838451,811.5851955141588,-81776.17943287035
Cameron-Buckley,"Howard, McCarthy and Harris",EUR,2021-01-17T03:19:46.124424Z,112204.7315,158761.9280464675,46557.196546467516
Leblanc S.A.S.,Trespa,EUR,2021-01-23T03:19:01.236297Z,67782.48796111211,95276.7265625,27494.238601387886
Fischer,le Gallen & van Gelder,EUR,2021-02-09T23:14:55.028295Z,5467.61767578125,5467.61767578125,0.0
Bender Scheibe GmbH & Co. OHG,Lesage,EUR,2021-02-16T16:22:20.261623Z,43964.158754315824,43964.158754315824,0.0
Le Gall SARL,Bender Scheibe GmbH & Co. OHG,EUR,2021-02-17T02:52:49.809534Z,82550.23856092936,87049.2265625,4498.988001570644
Bender Scheibe GmbH & Co. OHG,Groen & de Leeuw,EUR,2021-02-22T07:14:33.289796Z,100571.13732412187,100571.13732412187,0.0
Guillon Lesage S.A.,"Johnston, Woodward and Anderson",EUR,2021-02-25T16:25:08.858435Z,87009.51829638628,87009.51829638628,0.0
Delahaye,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-03-09T05:05:00.582853Z,75473.19440226743,81430.20177914319,5957.0073768757575
Legendre Maury S.A.,"Stokes, Adams and Robinson",EUR,2021-03-13T15:56:27.629652Z,82973.38,67464.69784391133,-15508.682156088675
Hope-Short,Lesage,EUR,2021-05-03T12:42:19.396341Z,66598.8206,66598.8206,0.0
"Howard, McCarthy and Harris",Welch-Ryan,EUR,2021-05-06T10:28:50.570689Z,15100.404883912752,15100.404883912752,0.0
"Stokes, Adams and Robinson","Wilkinson, Bennett and Stanley",EUR,2021-06-26T00:54:44.205182Z,59298.38151002126,59298.38151002126,0.0
Haneberg & Cammel,Grein Groth,EUR,2021-07-03T06:59:37.847062Z,40154.268998633466,40154.268998633466,0.0
Lesage,Pruvost,EUR,2021-07-10T05:46:22.334756Z,84894.58125889047,84894.58125889047,0.0
Cameron-Buckley,Bourdon S.A.,EUR,2021-07-11T15:42:07.549918Z,65937.36956688396,48217.5267,-17719.842866883962
Striebitz,Bourdon S.A.,EUR,2021-07-11T15:42:07.549918Z,92697.8046875,48217.5267,-44480.2779875
Morin Boulanger et Fils,Putz,EUR,2021-07-12T07:39:27.570298Z,5004.9713,5004.9713,0.0
Langlois S.A.R.L.,Scholz AG,EUR,2021-07-29T23:58:35.424526Z,32346.170554697437,98223.38561068961,65877.21505599217
Merle,Leconte,EUR,2021-08-15T21:19:40.259464Z,38841.87109375,87724.19411854897,48882.32302479897
Pruvost,Nelson Group,EUR,2021-08-17T01:34:46.83176Z,6239.6775,7955.9787688847555,1716.3012688847557
Leduc,"Jones, Shepherd and Price",EUR,2021-08-22T04:21:08.985276Z,67990.7265625,67990.7265625,0.0
Legendre Maury S.A.,Trespa,EUR,2021-10-18T15:18:20.778045Z,23369.45517288865,20828.361059444276,-2541.0941134443747
"Johnston, Woodward and Anderson",Merle,EUR,2021-10-18T15:18:20.778045Z,10414.180529722138,106046.60419600672,95632.42366628458
Moran PLC,Teixeira S.A.S.,EUR,2021-10-27T10:03:43.078846Z,4568.184806928639,18722.132121825594,14153.947314896956
Trespa,Armstrong Inc,EUR,2021-11-02T16:10:59.343612Z,10402.779680543566,80394.68498103367,69991.9053004901
"Kaur, Kemp and Turner","Sanderson, Fox and Holland",EUR,2022-01-04T04:20:45.842975Z,82606.5256,82606.5256,0.0
Trespa,Goudriaan NV,EUR,2022-06-14T12:29:26.054102Z,44880.4628,44880.4628,0.0
de Koning NV,Putz,EUR,2022-08-11T06:30:43.071955Z,68808.8677,68808.8677,0.0
Ehlert,Andrews-Finch,EUR,2021-02-09T04:58:46.358474Z,91676.31282598388,91676.31282598388,0.0
Langlois S.A.R.L.,Striebitz,EUR,2021-03-05T07:48:06.224215Z,21597.102042351897,80893.172261153,59296.070218801106
Delahaye,Fischer,EUR,2021-03-10T09:03:08.26709Z,91122.328125,86245.33250355619,-4876.995621443813
Portaal,Samson et Fils,EUR,2021-04-07T17:35:57.933828Z,81311.8628496918,76978.3521231906,-4333.51072650119
Kusch,Fitzgerald Inc,EUR,2021-05-06T10:28:50.570689Z,60625.5197,77827.6328125,17202.113112500003
Trespa,van der Noot & Jonkman,EUR,2021-05-20T19:38:18.328543Z,51090.429722992005,81666.58517069701,30576.15544770501
"Smith, Francis and Hurst",van der Noot & Jonkman,EUR,2021-05-27T06:13:58.494736Z,64039.616530188076,88146.5821,24106.965569811924
Moran PLC,Evans-Davison,EUR,2021-07-10T05:46:22.334756Z,90524.4609375,90524.4609375,0.0
Winters Groep,Gröttner,EUR,2021-07-17T00:09:29.456805Z,66794.7890625,4838.85107421875,-61955.93798828125
"Jones, Smith and Waters","Kaur, Kemp and Turner",EUR,2021-08-17T18:18:50.617244Z,12351.1861,57925.625,45574.4389
Auger Legros SARL,Wagenvoort Groep,EUR,2021-08-17T18:18:50.617244Z,78540.65625,27096.9296875,-51443.7265625
Cameron-Buckley,"Howard, McCarthy and Harris",EUR,2021-08-30T00:10:08.837434Z,68347.64715558256,68347.64715558256,0.0
Merle,Putz,EUR,2021-08-30T00:10:08.837434Z,6477.390424964438,21788.8241,15311.433675035563
Freudenberger Grein Groth GmbH & Co. KG,Cameron-Buckley,EUR,2021-09-06T15:22:08.345109Z,27403.3643018018,27403.3643018018,0.0
Valette Fleury SA,Didier,EUR,2021-09-13T01:36:21.446648Z,18723.81577378248,47760.73153745851,29036.91576367603
"Smith, Francis and Hurst",Trespa,EUR,2021-09-22T09:19:51.058474Z,74892.34382408725,73115.03568174917,-1777.308142338079
Cameron-Buckley,Johnson Group,EUR,2021-09-26T06:23:27.523798Z,41958.3203125,41958.3203125,0.0
Stichting Mol,Welch-Ryan,EUR,2021-10-29T17:23:51.681994Z,81080.47356567094,81080.47356567094,0.0
"Johnston, Woodward and Anderson",Winters Groep,EUR,2021-10-31T06:24:48.483852Z,44674.46023759767,33306.10997510669,-11368.350262490982
Johnson-Dawson,Armstrong Inc,EUR,2021-11-02T16:10:59.343612Z,49628.279526014776,80394.68498103367,30766.405455018896
"Cooper, Bailey and Barker",Groen & de Leeuw,EUR,2021-11-10T00:53:28.750649Z,80364.5390625,80364.5390625,0.0
Gröttner,Sontag,EUR,2022-08-07T06:30:16.115833Z,96012.1373,96012.1373,0.0
Mars,Koninklijke Stinis,EUR,2022-12-21T03:07:35.429189Z,31930.7733,31930.7733,0.0
Scholz AG,"Gough, Evans and Blackburn",EUR,2023-02-04T10:05:48.553011Z,4007.6763,562.1654,-3445.5109
"Cooke, Cook and Bell",de Koning NV,EUR,2023-02-12T03:52:37.777795Z,72782.3678,72782.3678,0.0
Moran PLC,Franke,EUR,2023-02-15T07:31:51.291384Z,68667.2913,6941.973,-61725.3183
Sontag,Striebitz,EUR,2021-01-04T17:28:15.613153Z,90835.6095538797,90835.6095538797,0.0
Cichorius,Schofield PLC,EUR,2021-02-14T23:05:27.05564Z,42848.312234284844,92823.516,49975.20376571516
Remmers & Gruijl,Guillon Lesage S.A.,EUR,2021-02-20T00:25:01.989827Z,72230.34375,72230.34375,0.0
Cichorius,Striebitz,EUR,2021-03-05T07:48:06.224215Z,80893.172261153,80893.172261153,0.0
Poirier S.A.R.L.,Armstrong Inc,EUR,2021-03-09T01:24:22.378973Z,49027.77734375,180.46099853515625,-48847.316345214844
Freudenberger Grein Groth GmbH & Co. KG,Franke,EUR,2021-03-14T19:28:02.163428Z,36944.6328125,36944.6328125,0.0
Guillon Lesage S.A.,Royal Bastiaanse,EUR,2021-03-28T19:15:22.519521Z,68161.11669956474,45912.8431,-22248.273599564738
Georges S.A.,Morin Boulanger et Fils,EUR,2021-04-01T11:58:31.930751Z,99307.7135,99307.7135,0.0
"Wilkinson, Bennett and Stanley",Delahaye,EUR,2021-04-03T15:06:05.606848Z,74457.6484375,74457.6484375,0.0
Portaal,Pruvost,EUR,2021-04-12T22:29:10.862772Z,77224.52348434944,77224.52348434944,0.0
Leconte,Fischer,EUR,2021-04-24T13:12:21.86602Z,57399.685870080604,45527.85975933799,-11871.826110742615
Mars,Teixeira S.A.S.,EUR,2021-05-02T12:04:30.16243Z,7955.255,49755.97,41800.715000000004
Groen & de Leeuw,Teixeira S.A.S.,EUR,2021-05-02T12:04:30.16243Z,29007.994,49755.97,20747.976000000002
Groen & de Leeuw,le Gallen & van Gelder,EUR,2021-05-02T12:04:30.16243Z,29007.994,6662.44677734375,-22345.54722265625
Trespa,"Stokes, Adams and Robinson",EUR,2021-05-20T19:38:18.328543Z,51090.429722992005,92435.3411,41344.911377008
Nelson Group,Winters Groep,EUR,2021-05-24T22:21:35.557306Z,68101.9140625,26129.13036391655,-41972.78369858345
Royal Schagen,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-05-26T19:15:01.067989Z,51829.48416630701,10168.84675669349,-41660.63740961352
"Jones, Shepherd and Price",Maillard,EUR,2021-06-12T01:33:21.828397Z,12276.219476055003,12276.219476055003,0.0
Remmers & Gruijl,Samson,EUR,2021-07-05T09:10:56.060948Z,16060.455078125,4321.779890499051,-11738.675187625948
"Houghton, Murray and Thomas",Nelson Group,EUR,2021-08-15T21:19:40.259464Z,51090.429722992005,38841.87109375,-12248.558629242005
"Jones, Smith and Waters",Langlois S.A.R.L.,EUR,2021-08-17T18:18:50.617244Z,12351.1861,54071.747,41720.560900000004
Auger Legros SARL,Johnson Group,EUR,2021-08-17T18:18:50.617244Z,78540.65625,12351.1861,-66189.47015
Franke,Legendre Maury S.A.,EUR,2021-08-24T23:48:00.1292Z,55580.4140625,28934.3923,-26646.0217625
le Gallen & van Gelder,Cameron-Buckley,EUR,2021-08-29T19:17:05.318803Z,42990.7940770827,42990.7940770827,0.0
de Koning NV,"Stokes, Adams and Robinson",EUR,2021-08-30T00:10:08.837434Z,21788.8241,6477.390424964438,-15311.433675035563
Ruppert GmbH & Co. KG,Guillon Lesage S.A.,EUR,2021-09-06T15:22:08.345109Z,27796.304528212422,27796.304528212422,0.0
Leblanc S.A.S.,Scholz AG,EUR,2021-09-06T17:35:49.53633Z,16108.264492547323,38470.27734375,22362.01285120268
Lesage,"Cooper, Bailey and Barker",EUR,2021-09-09T12:21:09.252222Z,58562.9453125,58562.9453125,0.0
Guillon Lesage S.A.,Delahaye,EUR,2021-09-14T19:52:13.583938Z,29864.570284821337,53211.08854641158,23346.51826159024
Merle,Wagenvoort Groep,EUR,2021-09-18T14:00:55.560095Z,84542.8125,87278.92030483372,2736.107804833722
"Houghton, Murray and Thomas",Guillon Lesage S.A.,EUR,2021-10-11T05:16:54.634112Z,30234.766455359855,30234.766455359855,0.0
Drub Mende e.V.,Lesage,EUR,2021-10-12T15:04:12.577783Z,925.3958226832918,89410.5877,88485.19187731671
Stichting Mol,Leblanc S.A.S.,EUR,2021-10-18T15:18:20.778045Z,45912.84375,11684.727586444325,-34228.11616355568
Poirier S.A.R.L.,Samson,EUR,2021-10-21T02:21:59.445432Z,97489.828125,97489.828125,0.0
Wagenvoort Groep,Gröttner,EUR,2021-10-29T17:23:51.681994Z,76746.31045519204,18792.122303224278,-57954.18815196776
Legendre Maury S.A.,Auger Legros SARL,EUR,2021-11-12T10:19:29.372257Z,99183.284614642,80832.65839371707,-18350.62622092494
Georges S.A.,Kusch,EUR,2021-11-20T04:59:33.746736Z,20244.69140625,63999.6295637743,43754.9381575243
Evans-Davison,Portaal,EUR,2022-09-15T03:46:40.342518Z,6689.5291,6689.5291,0.0
Samson et Fils,Henderson-Wright,EUR,2021-01-14T23:37:46.500077Z,77604.8601,94640.6015625,17035.741462499995
"Howard, McCarthy and Harris","Gough, Evans and Blackburn",EUR,2021-02-02T12:31:19.851022Z,20926.837758239824,2991.9319,-17934.905858239825
Maillard,Kaul GbR,EUR,2021-02-07T07:59:13.385227Z,63764.81744902798,63764.81744902798,0.0
Cameron-Buckley,Henderson-Wright,EUR,2021-02-22T19:52:08.344657Z,99692.98528927403,99692.98528927403,0.0
"Kaur, Kemp and Turner",Goudriaan NV,EUR,2021-03-28T07:42:59.997869Z,87257.25022775585,87257.25022775585,0.0
Stichting Mol,Franke,EUR,2021-03-30T02:14:00.85037Z,18723.81577378248,101531.71068621661,82807.89491243413
Henderson-Wright,Armstrong Inc,EUR,2021-04-14T04:37:14.103184Z,12842.1142578125,12842.1142578125,0.0
Welch-Ryan,Wagenvoort Groep,EUR,2021-04-19T01:19:16.888441Z,92298.77630667362,66494.71891132706,-25804.057395346565
"Howard, McCarthy and Harris",Koninklijke Stinis,EUR,2021-05-27T10:47:15.118848Z,69428.8984375,15162.39960553953,-54266.498831960474
Roussel,Samson et Fils,EUR,2021-06-29T18:03:30.647455Z,24111.703125,24111.703125,0.0
Guibert S.A.S.,de Koning NV,EUR,2021-07-13T04:55:09.811982Z,36769.65234375,36769.65234375,0.0
Leconte,"Smith, Francis and Hurst",EUR,2021-07-22T06:03:52.225093Z,97752.58417283754,78973.9765625,-18778.607610337538
Haneberg & Cammel,Pruvost,EUR,2021-07-28T09:37:22.758286Z,89626.33806559368,84379.69713134186,-5246.640934251816
Leconte,Armstrong Inc,EUR,2021-08-05T07:02:15.995524Z,35728.45097555421,26614.601126758782,-9113.849848795428
"Forster, Mitchell and Hall",Le Gall SARL,EUR,2021-08-15T01:08:18.821693Z,73545.26730678047,73545.26730678047,0.0
Fischer,Delahaye,EUR,2021-08-15T21:19:40.259464Z,291.85188477951635,6428.3396,6136.487715220484
Kostolzin AG,Maillard,EUR,2021-08-23T16:41:27.44232Z,69005.52690848743,78817.44103654216,9811.914128054734
Koninklijke van Brunswijk,Johnson-Dawson,EUR,2021-08-23T20:55:10.620186Z,22505.721574805142,28513.34375,6007.622175194858
Portaal,Kaul GbR,EUR,2021-08-26T10:23:39.739746Z,94329.2374,79308.34370554765,-15020.893694452345
Evans-Davison,Kaul GbR,EUR,2021-09-04T02:01:53.846711Z,52341.21251185396,84576.1640625,32234.951550646038
Fischer,Gröttner,EUR,2021-09-06T15:22:08.345109Z,97885.47511016717,11288.1318359375,-86597.34327422967
Johnson-Dawson,Franke,EUR,2021-09-18T19:24:37.060406Z,44503.6953125,65931.9140625,21428.21875
Maillard,Bailey-Bolton,EUR,2021-09-24T21:26:09.772156Z,48694.89453125,48694.89453125,0.0
Schofield PLC,Maillard,EUR,2021-09-29T07:53:44.249739Z,42307.14453125,42307.14453125,0.0
Armstrong Inc,Auger Legros SARL,EUR,2021-10-18T15:18:20.778045Z,99078.1171875,99078.1171875,0.0
Johnson-Dawson,van der Noot & Jonkman,EUR,2021-11-09T02:11:04.68264Z,79798.02485069339,79798.02485069339,0.0
Leblanc S.A.S.,Langlois S.A.R.L.,EUR,2021-10-31T02:05:31.194066Z,32018.177734375,77530.10164770033,45511.92391332533
"Johnston, Woodward and Anderson",Armstrong Inc,EUR,2021-01-17T03:19:46.124424Z,62823.39748456322,72355.3625,9531.965015436785
"Wilkinson, Bennett and Stanley","Gough, Evans and Blackburn",EUR,2021-01-27T22:04:37.174344Z,183218.63500590588,162097.07531545294,-21121.559690452938
Bourdon S.A.,Legendre Maury S.A.,EUR,2021-01-29T10:48:40.272435Z,33109.92324561404,33109.92324561404,0.0
Cichorius,Winters Groep,EUR,2021-02-09T00:44:46.971529Z,26296.169318990043,80317.2168873796,54021.047568389564
Legendre Maury S.A.,"Simpson, Thompson and Lamb",EUR,2021-02-22T20:48:26.36961Z,104427.08629100036,74707.67395685159,-29719.412334148772
Legendre Maury S.A.,Royal Schagen,EUR,2021-03-10T09:03:08.26709Z,10297.180849212977,10297.180849212977,0.0
"Sanderson, Fox and Holland",Leconte,EUR,2021-03-29T10:35:42.074966Z,115182.86213845425,57910.759569062284,-57272.102569391966
Evans-Davison,Ehlert,EUR,2021-04-13T23:17:03.681678Z,35007.54208155524,41491.64666311048,6484.104581555235
Morin Boulanger et Fils,Leduc,EUR,2021-04-27T12:05:25.534299Z,11274.867300587104,11274.867300587104,0.0
Nelson Group,Sontag,EUR,2021-04-29T00:46:30.043291Z,40688.921099854626,40688.921099854626,0.0
Schofield PLC,Andrews-Finch,EUR,2021-05-14T10:49:47.61083Z,26725.94387150308,26725.94387150308,0.0
Auger Legros SARL,"Jones, Smith and Waters",EUR,2021-07-13T12:34:54.10906Z,47773.57456140351,47773.57456140351,0.0
Putz,Fabre SA,EUR,2021-08-09T22:01:54.141983Z,32257.634690611663,48982.92384730236,16725.289156690695
Coolen NV,Stichting Mol,EUR,2021-08-11T04:29:26.252679Z,99708.9968,99708.9968,0.0
Bourdon S.A.,"Stokes, Adams and Robinson",EUR,2021-08-11T04:29:26.252679Z,91049.91998577525,7754.8111,-83295.10888577525
Bourdon S.A.,Johnson Group,EUR,2021-08-17T18:18:50.617244Z,27096.9296875,12351.1861,-14745.7435875
Striebitz,Welch-Ryan,EUR,2021-08-26T23:13:39.270488Z,44103.175770573944,86677.54042666261,42574.36465608867
Drub Mende e.V.,"Houghton, Murray and Thomas",EUR,2021-09-19T01:40:45.174397Z,12351.1865234375,77927.5181,65576.3315765625
Bourdon S.A.,Delahaye,EUR,2021-10-05T07:43:46.510206Z,1133.0617204181242,32291.134765625,31158.073045206875
Johnson-Dawson,Gröttner,EUR,2021-10-29T17:23:51.681994Z,18792.122303224278,18792.122303224278,0.0
Lesage,"Jones, Shepherd and Price",EUR,2021-11-02T06:28:56.144496Z,104443.57232702617,35908.86444731248,-68534.70787971368
Koninklijke van Brunswijk,Leblanc S.A.S.,EUR,2021-11-12T02:51:31.157595Z,71463.3359375,79230.36712977022,7767.031192270224
Cameron-Buckley,Auger Legros SARL,EUR,2021-11-12T10:19:29.372257Z,80832.65839371707,80832.65839371707,0.0
Royal Schagen,Roussel,EUR,2022-02-02T09:30:18.476123Z,57046.2343,34007.2376,-23038.996699999996
Hayes and Sons,Wagenvoort Groep,EUR,2022-02-08T02:30:09.79904Z,68811.3266,68811.3266,0.0
Welch-Ryan,Johnson-Dawson,EUR,2023-03-08T12:11:37.144536Z,47491.1952,10467.171,-37024.0242
Bailey-Bolton,Morin Boulanger et Fils,EUR,2021-01-17T14:48:16.852935Z,16040.489335016196,16040.489335016196,0.0
"Johnston, Woodward and Anderson",Welch-Ryan,EUR,2021-02-16T15:44:49.229318Z,18425.6616,60318.219535324795,41892.557935324796
Scholz AG,"Johnston, Woodward and Anderson",EUR,2021-02-25T16:25:08.858435Z,56530.88701412086,87009.51829638628,30478.631282265414
Wagenvoort Groep,Fischer,EUR,2021-03-31T09:45:36.11858Z,32410.342883262478,18207.02013691323,-14203.322746349248
Sontag,"Wilkinson, Bennett and Stanley",EUR,2021-05-08T19:33:40.903964Z,61843.42772048364,32945.65934561262,-28897.76837487102
