name,currency,timestamp,current_amount
Royal Bastiaanse,EUR,2021-06-07T14:58:51.566278Z,-108005.54101172088
Royal Schagen,EUR,2021-08-23T07:13:10.362387Z,99239.23220973783
Sontag,EUR,2022-04-17T20:40:50.866152Z,84539.7358
Trespa,EUR,2021-03-13T09:50:35.697248Z,84713.765625
Welch-Ryan,EUR,2022-07-02T08:42:49.251035Z,-760.6841
"Wilkinson, Bennett and Stanley",EUR,2021-01-08T11:40:52.429949Z,-45316.674816263636
Winters Groep,EUR,2022-09-16T00:40:09.594811Z,-55453.8697
Croon Elektrotechniek,EUR,2021-10-24T23:37:07.441449Z,82740.2903254378
Didier,EUR,2021-07-23T06:33:41.943185Z,24549.4609375
Didier,EUR,2021-10-31T02:05:31.194066Z,77530.10164770033
"Forster, Mitchell and Hall",EUR,2021-09-11T01:26:50.323427Z,-87604.04812707445
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-10-14T15:09:06.615798Z,100438.51258688442
Goudriaan NV,EUR,2021-08-15T21:19:40.259464Z,87724.19411854897
"Gough, Evans and Blackburn",EUR,2021-08-11T01:43:19.467333Z,-55371.46875
Groen & de Leeuw,EUR,2021-10-27T23:38:41.704757Z,-11520.60829332622
Hope-Short,EUR,2021-11-02T06:28:56.144496Z,-104443.57232702617
"Jones, Shepherd and Price",EUR,2021-11-13T01:22:00.858307Z,43916.503
Koninklijke Stinis,EUR,2021-01-05T23:05:04.045411Z,48014.98987058195
Maillard,EUR,2021-10-15T09:51:57.560432Z,-111442.37376203889
Mars,EUR,2021-05-13T14:17:58.831074Z,34539.51209496525
Royal Schagen,EUR,2021-10-13T11:09:06.263132Z,-91112.95341394025
Samson et Fils,EUR,2021-01-25T01:56:53.198523Z,-54334.642929140915
Schmitt,EUR,2021-08-09T05:34:53.938372Z,10288.1689453125
Scholz AG,EUR,2021-08-09T06:14:50.134225Z,-31977.847842937943
Teixeira S.A.S.,EUR,2021-10-21T01:40:53.391891Z,54285.41603401154
"Wilkinson, Bennett and Stanley",EUR,2021-02-14T19:02:54.377281Z,-5684.366699307479
Winters Groep,EUR,2021-07-17T00:09:29.456805Z,66794.7890625
Armstrong Inc,EUR,2021-07-17T00:09:29.456805Z,-66794.7890625
Bender Scheibe GmbH & Co. OHG,EUR,2021-11-16T06:56:10.239366Z,-24549.4611
Coolen NV,EUR,2021-07-20T06:50:20.544373Z,12707.14886350166
Fabre S.A.,EUR,2021-01-03T10:28:32.065388Z,-34718.4921875
Fischer,EUR,2021-06-22T11:23:20.69159Z,-7301.41562203651
"Gough, Evans and Blackburn",EUR,2021-07-30T23:03:44.809778Z,-93598.86659833991
Gröttner,EUR,2021-08-11T01:43:19.467333Z,39168.4558736368
"Howard, McCarthy and Harris",EUR,2021-03-08T21:24:19.963776Z,33503.26724751067
Kostolzin AG,EUR,2021-10-07T03:01:52.55137Z,40403.6722
Leblanc S.A.S.,EUR,2021-01-17T12:13:57.432369Z,-47821.887020447415
Leduc,EUR,2021-11-21T10:34:38.032737Z,56860.1476
Mars,EUR,2021-01-19T04:23:44.085258Z,-48072.87712572123
Moran PLC,EUR,2021-05-15T00:17:47.467063Z,-88308.265625
Nelson Group,EUR,2021-05-04T00:42:58.584834Z,67032.85028449503
Pruvost,EUR,2022-09-20T14:23:18.25761Z,-38470.2771
Samson,EUR,2021-07-05T09:10:56.060948Z,-4321.779890499051
Samson et Fils,EUR,2021-06-12T01:33:21.828397Z,-16737.903405049787
Schofield PLC,EUR,2021-11-04T18:41:01.634408Z,8286.257371680891
"Stokes, Adams and Robinson",EUR,2021-01-31T04:15:29.454954Z,75123.37020715972
Trespa,EUR,2021-05-18T03:04:52.365639Z,-72271.64088430537
Valette Fleury SA,EUR,2021-07-26T14:53:26.777102Z,34694.7265625
Wagenvoort Groep,EUR,2021-03-21T12:28:44.189389Z,-10680.420589128455
de Koning NV,EUR,2021-11-08T00:32:39.715771Z,-21255.168001568985
Andrews-Finch,EUR,2021-09-24T20:22:16.227261Z,-8605.43818901138
Auger Legros SARL,EUR,2021-07-05T02:57:46.079319Z,91468.6131
Cichorius,EUR,2021-11-06T06:54:56.484604Z,-20062.352353261856
"Cooke, Cook and Bell",EUR,2021-12-01T18:30:31.855846Z,75427.6347
Ehlert,EUR,2021-04-13T23:17:03.681678Z,-41491.64666311048
Evans-Davison,EUR,2021-07-28T09:37:22.758286Z,84379.69713134186
Fitzgerald Inc,EUR,2021-10-28T05:18:53.39062Z,33805.78769559033
Gröttner,EUR,2021-10-29T16:00:23.493273Z,-59809.30678436762
Henderson-Wright,EUR,2022-03-09T10:43:18.96284Z,98361.4155
Johnson Group,EUR,2021-04-07T22:09:55.891332Z,-73238.87792286668
"Johnston, Woodward and Anderson",EUR,2021-02-16T15:44:49.229318Z,18425.6616
"Jones, Shepherd and Price",EUR,2021-06-25T11:33:57.488873Z,-8245.830078125
"Jones, Smith and Waters",EUR,2021-08-13T01:15:36.583186Z,87296.31138697074
Koninklijke Stinis,EUR,2021-03-30T05:28:18.594386Z,66352.30033404191
Kostolzin AG,EUR,2021-04-27T07:03:03.638999Z,-80068.11625477012
Leblanc S.A.S.,EUR,2021-03-22T17:31:52.591985Z,17169.937618539592
Mars,EUR,2021-07-06T03:36:22.068016Z,-45844.33362435469
Merle,EUR,2021-10-18T15:18:20.778045Z,-106046.60419600672
Pruvost,EUR,2022-12-10T18:25:13.939667Z,-32765.6521
Royal Bastiaanse,EUR,2021-09-22T09:19:51.058474Z,51244.73121195257
Stichting Mol,EUR,2021-07-26T15:15:28.238177Z,13224.9935
"Stokes, Adams and Robinson",EUR,2021-05-02T12:04:30.16243Z,-7955.255
Teixeira S.A.S.,EUR,2021-03-21T19:24:06.533518Z,-80507.72155582548
le Gallen & van Gelder,EUR,2021-07-19T08:31:54.311466Z,-11837.643358819345
van der Noot & Jonkman,EUR,2021-09-13T12:44:20.349655Z,-80636.8986
Auger Legros SARL,EUR,2021-06-06T12:12:40.675074Z,36446.8790283425
Auger Legros SARL,EUR,2022-08-05T00:06:44.504906Z,-2181.4928
Cameron-Buckley,EUR,2021-02-14T17:07:51.274804Z,38443.83984375
"Forster, Mitchell and Hall",EUR,2021-07-09T10:13:52.47257Z,37927.94140625
Franke,EUR,2021-03-02T22:52:29.406369Z,26636.986328125
"Houghton, Murray and Thomas",EUR,2021-01-19T06:33:48.093756Z,-21008.45150248933
Johnson Group,EUR,2021-03-03T20:17:54.883463Z,-81145.71150902231
Leblanc S.A.S.,EUR,2021-11-12T02:51:31.157595Z,-79230.36712977022
Lesage,EUR,2021-08-18T03:05:13.632311Z,94303.942
Remmers & Gruijl,EUR,2021-01-19T04:23:44.085258Z,38628.661
Royal Schagen,EUR,2021-07-31T18:12:40.719529Z,-96752.08301700577
Ruppert GmbH & Co. KG,EUR,2022-09-14T07:16:43.732454Z,42329.849
Schofield PLC,EUR,2021-09-19T18:38:16.347722Z,42893.29401381719
Schofield PLC,EUR,2021-09-27T07:24:22.805047Z,77976.99033302967
Schofield PLC,EUR,2022-07-24T09:36:06.29348Z,-80467.4611
Stichting Mol,EUR,2021-01-27T22:27:08.420616Z,-68688.50592165199
Stichting Mol,EUR,2021-04-19T01:19:16.888441Z,-92298.77630667362
Stichting Mol,EUR,2022-04-16T19:35:24.996499Z,-37497.7027
Striebitz,EUR,2021-03-24T01:57:52.277053Z,32604.318545519203
Striebitz,EUR,2021-10-16T10:03:13.655553Z,32275.467490516832
Winters Groep,EUR,2022-03-09T10:43:18.96284Z,-98361.4155
Armstrong Inc,EUR,2021-02-09T23:58:23.842028Z,-9789.089356626364
Armstrong Inc,EUR,2021-08-26T05:52:17.042019Z,75689.8331
Auger Legros SARL,EUR,2021-01-30T11:20:03.563063Z,96914.4223226035
Bailey-Bolton,EUR,2021-10-18T18:28:11.147245Z,-101926.80767876613
Bosch & van Haspengouw,EUR,2021-10-27T23:38:41.704757Z,-83735.82852515437
Ehlert,EUR,2021-06-11T22:14:16.349546Z,110146.70265082682
Franke,EUR,2021-11-19T01:26:18.260051Z,77286.3828125
Groen & de Leeuw,EUR,2021-02-22T07:14:33.289796Z,-100571.13732412187
Guibert S.A.S.,EUR,2021-04-27T00:37:46.383342Z,-37229.63087736613
Johnson Group,EUR,2021-03-17T22:01:21.130857Z,91096.83957897965
Leblanc S.A.S.,EUR,2021-03-28T19:15:22.519521Z,13436.337858682195
Leconte,EUR,2021-08-14T01:16:54.284687Z,39381.504860123285
Maillard,EUR,2021-08-15T18:42:36.26197Z,-45727.90625
Moran PLC,EUR,2021-07-22T23:58:39.561568Z,87560.41856463205
Moran PLC,EUR,2022-09-25T22:00:37.3728Z,32765.6521
Putz,EUR,2021-08-30T00:10:08.837434Z,-21788.8241
Remmers & Gruijl,EUR,2021-09-23T13:48:44.390956Z,91193.828125
Samson,EUR,2021-08-18T21:18:33.758226Z,-82990.1484375
"Sanderson, Fox and Holland",EUR,2023-01-04T21:55:48.722406Z,-3315.2038
Striebitz,EUR,2021-05-02T16:43:45.14805Z,58379.10443338075
Wagenvoort Groep,EUR,2022-08-07T06:30:16.115833Z,-66794.7859
Welch-Ryan,EUR,2021-07-11T17:55:00.692352Z,59127.2734375
"Wilkinson, Bennett and Stanley",EUR,2021-06-06T12:12:40.675074Z,78869.80115649357
de Koning NV,EUR,2021-10-12T15:04:12.577783Z,-59744.45086533902
van der Noot & Jonkman,EUR,2021-04-06T10:29:02.305337Z,-54345.336382731046
Fabre SA,EUR,2021-01-19T11:08:11.925188Z,75324.75
Johnson-Dawson,EUR,2021-09-18T19:24:37.060406Z,44503.6953125
Koninklijke Stinis,EUR,2021-06-01T16:48:05.690693Z,-2456.847900390625
Le Gall SARL,EUR,2021-02-02T11:51:05.312115Z,13224.9935
Leduc,EUR,2021-08-06T10:28:21.321199Z,-29783.00216334756
Lesage,EUR,2022-05-18T19:51:10.947621Z,-71697.664
Roussel,EUR,2021-10-22T02:00:39.121207Z,4812.393499585111
Royal Bastiaanse,EUR,2021-07-15T01:02:05.557999Z,79134.82396870555
Ruppert GmbH & Co. KG,EUR,2021-09-06T15:22:08.345109Z,27796.304528212422
Speer Dobes GmbH,EUR,2021-03-13T16:42:47.596028Z,9018.457911036036
Speer Dobes GmbH,EUR,2021-09-18T08:09:08.797026Z,53396.966868183976
Speer Dobes GmbH,EUR,2023-04-02T03:11:59.070629Z,26972.195
van der Noot & Jonkman,EUR,2021-05-28T19:09:06.204727Z,27813.702065552396
van der Noot & Jonkman,EUR,2021-10-21T03:25:42.280712Z,95046.24785628293
Bailey-Bolton,EUR,2021-10-02T05:25:38.093987Z,-846.1154089430713
Evans-Davison,EUR,2021-03-02T03:54:25.262605Z,43627.656360714645
Georges S.A.,EUR,2021-03-01T19:46:09.993876Z,69313.15937648175
Georges S.A.,EUR,2023-05-10T09:32:24.532444Z,-41576.7537
Guibert S.A.S.,EUR,2022-01-01T13:10:54.999756Z,-18105.699
Guillon Lesage S.A.,EUR,2021-04-13T05:32:04.757118Z,-53674.9766
Hanegraaff & Hekker,EUR,2021-09-07T15:01:08.615269Z,-106711.3339456887
"Howard, McCarthy and Harris",EUR,2021-09-08T05:42:19.411333Z,-21675.721543172385
"Howard, McCarthy and Harris",EUR,2022-05-18T18:05:46.933366Z,66794.7859
"Johnston, Woodward and Anderson",EUR,2022-07-19T17:47:18.88274Z,-32291.1353
Koninklijke Stinis,EUR,2021-07-11T15:42:07.549918Z,84703.9695945946
Kostolzin AG,EUR,2021-03-01T09:54:19.483153Z,-54395.808962157
Kusch,EUR,2021-09-27T00:42:35.17525Z,-7165.707576584647
Langlois S.A.R.L.,EUR,2021-02-06T18:04:17.050639Z,-86480.63359412043
Moran PLC,EUR,2021-09-27T00:38:04.24568Z,-23408.25390625
Portaal,EUR,2021-08-26T10:23:39.739746Z,94329.2374
Portaal,EUR,2021-10-12T15:04:12.577783Z,89410.5877
Putz,EUR,2021-05-10T01:56:38.08901Z,-2053.8476086968076
Putz,EUR,2021-10-21T01:40:53.391891Z,-54285.41603401154
Schofield PLC,EUR,2021-07-23T13:57:08.678213Z,-63179.849343539885
"Smith, Francis and Hurst",EUR,2021-07-03T01:24:46.751269Z,41243.42475699384
"Smith, Francis and Hurst",EUR,2021-11-16T17:48:11.382815Z,55453.8697
Welch-Ryan,EUR,2021-03-24T05:09:28.272336Z,73617.140625
Welch-Ryan,EUR,2021-10-07T03:01:52.55137Z,-4319.129632617168
Armstrong Inc,EUR,2021-01-17T03:19:46.124424Z,-72355.3625
Armstrong Inc,EUR,2021-04-14T04:37:14.103184Z,-12842.1142578125
Armstrong Inc,EUR,2021-10-18T04:48:29.200162Z,-88978.4687
Bailey-Bolton,EUR,2021-03-21T19:24:06.533518Z,35403.7867
Cichorius,EUR,2021-06-04T03:12:44.656903Z,59963.760723504405
Goudriaan NV,EUR,2021-03-28T07:42:59.997869Z,-87257.25022775585
Haneberg & Cammel,EUR,2021-01-26T20:58:14.931314Z,-19078.051453841483
"Houghton, Murray and Thomas",EUR,2022-11-05T10:19:20.273974Z,48082.2347
"Johnston, Woodward and Anderson",EUR,2021-10-28T05:18:53.39062Z,-33805.78769559033
"Jones, Smith and Waters",EUR,2021-07-22T16:54:45.997049Z,-92985.53076102419
Koninklijke Stinis,EUR,2022-02-08T05:37:53.384264Z,-49307.891
Leconte,EUR,2021-04-14T01:48:03.265564Z,10164.403342949692
Legendre Maury S.A.,EUR,2021-10-25T16:05:25.181417Z,55373.8355073369
Maillard,EUR,2021-09-23T18:15:53.788337Z,84581.00832574147
Portaal,EUR,2021-01-25T01:56:53.198523Z,-54744.841769546154
Portaal,EUR,2022-08-31T21:22:33.73856Z,41527.7986
Portaal,EUR,2022-11-12T15:49:27.962228Z,-30937.833
Putz,EUR,2021-04-11T03:57:54.610535Z,97701.13688126329
"Sanderson, Fox and Holland",EUR,2021-07-18T15:16:31.639101Z,80170.4451161688
"Sanderson, Fox and Holland",EUR,2021-11-18T04:42:28.349631Z,-37210.55389531846
"Simpson, Thompson and Lamb",EUR,2021-11-20T23:51:21.287719Z,-63790.203125
"Smith, Francis and Hurst",EUR,2021-08-04T16:37:53.148694Z,-25543.253049397714
Stichting Mol,EUR,2021-07-22T23:58:39.561568Z,-94555.71360834519
Teixeira S.A.S.,EUR,2021-09-08T10:54:30.63308Z,-79441.18548973287
Trespa,EUR,2021-05-20T19:38:18.328543Z,51090.429722992005
Trespa,EUR,2021-08-28T05:53:08.745577Z,-45929.18370673305
"Wilkinson, Bennett and Stanley",EUR,2021-08-28T14:43:51.653249Z,-7256.813888092291
de Koning NV,EUR,2021-05-21T04:56:03.174674Z,-22485.498046875
Bender Scheibe GmbH & Co. OHG,EUR,2021-01-19T11:08:11.925188Z,-75324.75
Cameron-Buckley,EUR,2021-08-17T13:56:41.853514Z,-14135.424463734416
Fischer,EUR,2021-09-06T15:22:08.345109Z,97885.47511016717
Fischer,EUR,2021-09-07T15:01:08.615269Z,38532.14453125
Fitzgerald Inc,EUR,2021-02-21T00:49:34.741469Z,16138.926549905169
Georges S.A.,EUR,2021-06-12T01:07:29.138483Z,87735.5546875
Haneberg & Cammel,EUR,2021-09-27T00:42:35.17525Z,7165.707576584647
Hope-Short,EUR,2021-11-11T22:35:28.551392Z,83482.58904234054
"Jones, Shepherd and Price",EUR,2021-06-12T01:33:21.828397Z,12276.219476055003
Kostolzin AG,EUR,2021-07-14T11:30:54.732532Z,-15117.9092
Morin Boulanger et Fils,EUR,2021-02-06T04:43:42.270748Z,94474.29522218848
Portaal,EUR,2021-03-01T09:54:19.483153Z,54395.808962157
Portaal,EUR,2021-04-07T17:35:57.933828Z,81311.8628496918
Ruppert GmbH & Co. KG,EUR,2022-04-12T15:50:43.705119Z,27096.9288
Scholz AG,EUR,2021-07-07T15:47:57.68282Z,85587.93037604488
Stichting Mol,EUR,2021-03-17T21:00:19.649101Z,-15362.63391269559
"Stokes, Adams and Robinson",EUR,2021-03-30T03:24:30.73361Z,48167.94542084219
"Stokes, Adams and Robinson",EUR,2023-03-03T17:12:07.250167Z,-88520.8042
Striebitz,EUR,2021-01-09T18:20:43.587005Z,-63203.76955903272
Valette Fleury SA,EUR,2021-03-01T17:53:58.066639Z,-40719.0316290546
"Wilkinson, Bennett and Stanley",EUR,2022-05-19T15:34:52.053623Z,-9239.8639
"Wilkinson, Bennett and Stanley",EUR,2023-01-21T05:05:16.503819Z,18778.6183
le Gallen & van Gelder,EUR,2021-03-30T02:14:00.85037Z,-18723.81577378248
Auger Legros SARL,EUR,2021-01-23T03:19:01.236297Z,15076.25707533191
Bender Scheibe GmbH & Co. OHG,EUR,2021-05-15T00:17:47.467063Z,88308.265625
"Cooke, Cook and Bell",EUR,2021-03-04T10:35:22.01179Z,38862.39513741269
"Cooke, Cook and Bell",EUR,2021-09-24T15:08:24.183188Z,95797.1796875
Delahaye,EUR,2021-03-06T21:44:14.229764Z,-92446.7421875
Ehlert,EUR,2021-05-16T20:12:45.195305Z,-90495.8125
Fabre SA,EUR,2021-11-11T22:35:28.551392Z,-76211.03751778093
Fischer,EUR,2021-07-03T22:04:58.444146Z,-10504.7587890625
Goudriaan NV,EUR,2021-05-27T10:47:15.118848Z,67691.32290184921
Grein Groth,EUR,2021-05-07T17:02:22.190687Z,93823.15789398964
Groen & de Leeuw,EUR,2021-03-03T18:35:48.077191Z,-32277.433633501045
Groen & de Leeuw,EUR,2021-04-13T23:17:03.681678Z,-79748.6015625
Guibert S.A.S.,EUR,2021-09-12T22:15:15.031722Z,-61812.5703125
Haneberg & Cammel,EUR,2021-09-06T03:03:26.427008Z,-32325.86904338549
"Johnston, Woodward and Anderson",EUR,2021-10-31T06:24:48.483852Z,44674.46023759767
"Jones, Shepherd and Price",EUR,2022-01-01T13:10:54.999756Z,18105.699
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-11-19T01:26:18.260051Z,-9226.626953125
Leblanc S.A.S.,EUR,2022-08-24T08:45:36.135537Z,33056.1674
Leduc,EUR,2021-09-05T18:48:33.059711Z,71818.22694404931
Pruvost,EUR,2021-03-29T15:54:13.097227Z,-40339.32042039569
Remmers & Gruijl,EUR,2021-08-17T13:56:41.853514Z,-49738.1661
Royal Schagen,EUR,2021-03-12T08:36:48.197849Z,-100038.25981880756
Sontag,EUR,2021-02-02T12:31:19.851022Z,-64582.184981033664
Wagenvoort Groep,EUR,2021-05-13T14:17:58.831074Z,-77788.585636198
Bender Scheibe GmbH & Co. OHG,EUR,2022-07-28T16:07:37.520474Z,-71697.664
Cichorius,EUR,2021-07-13T06:58:46.802136Z,-62031.45561291629
Croon Elektrotechniek,EUR,2021-05-07T17:02:22.190687Z,-73450.734375
Drub Mende e.V.,EUR,2021-09-25T20:24:34.984847Z,53872.71440848744
Fabre S.A.,EUR,2023-05-13T04:13:37.041615Z,5820.642
Ferreira S.A.R.L.,EUR,2021-01-21T14:55:27.360753Z,29809.184595779992
Franke,EUR,2021-08-06T16:32:50.588085Z,42357.48947961119
Georges S.A.,EUR,2021-08-21T03:26:09.824612Z,76042.77381313898
Goudriaan NV,EUR,2021-03-28T19:15:22.519521Z,-68161.11669956474
Groen & de Leeuw,EUR,2021-07-17T18:48:25.266264Z,-623.725
Guillon Lesage S.A.,EUR,2021-04-01T16:44:20.554499Z,-102715.80380871797
Kaul GbR,EUR,2021-07-18T02:53:36.97852Z,105496.03447835271
Kostolzin AG,EUR,2021-08-06T16:11:46.906536Z,12281.126953125
Langlois S.A.R.L.,EUR,2021-11-10T08:48:01.653445Z,-20638.331999762922
Le Gall SARL,EUR,2022-09-25T22:00:37.3728Z,71929.17
Leconte,EUR,2021-07-02T15:49:32.036568Z,-38941.46912010325
Lesage,EUR,2021-02-25T07:48:00.635028Z,55678.68732219061
Pruvost,EUR,2021-11-05T04:16:49.792575Z,46667.18069895738
Putz,EUR,2021-08-15T18:42:36.26197Z,20492.652501518372
Roussel,EUR,2021-06-12T10:33:45.855326Z,24777.945958599048
Ruppert GmbH & Co. KG,EUR,2021-04-20T15:11:24.105091Z,53003.79909403786
Salz,EUR,2021-03-13T16:15:48.855084Z,3603.497102610224
Samson,EUR,2021-08-17T00:43:15.16549Z,46471.13690211593
Schofield PLC,EUR,2021-09-12T22:15:15.031722Z,61812.5703125
Wagenvoort Groep,EUR,2021-01-28T02:10:16.514962Z,3704.421063744666
Welch-Ryan,EUR,2021-03-31T22:49:03.509099Z,74239.5882430606
"Wilkinson, Bennett and Stanley",EUR,2021-04-28T16:21:15.344911Z,-13884.267578125
Auger Legros SARL,EUR,2021-11-10T08:48:01.653445Z,-83782.96141536273
Bosch & van Haspengouw,EUR,2021-09-07T15:05:44.417726Z,-56106.11328125
Bourdon S.A.,EUR,2021-07-20T01:38:10.387514Z,-8599.55473565671
"Cooke, Cook and Bell",EUR,2021-09-23T13:29:26.150175Z,-71818.22694404931
Coolen NV,EUR,2021-10-25T02:30:04.577983Z,16436.377234854237
Fabre SA,EUR,2021-03-30T19:22:30.918055Z,25201.730307610243
Fischer,EUR,2021-03-10T09:03:08.26709Z,-86245.33250355619
Fitzgerald Inc,EUR,2021-03-09T05:05:00.582853Z,93625.9677
Grein Groth,EUR,2021-03-30T19:22:30.918055Z,59876.37109375
Guillon Lesage S.A.,EUR,2021-07-29T23:58:35.424526Z,-29250.7821199008
Haneberg & Cammel,EUR,2021-10-06T21:32:47.813871Z,1692.6964099173185
Hayes and Sons,EUR,2021-02-13T06:58:36.572772Z,-74286.16939307729
Henderson-Wright,EUR,2021-06-02T18:10:50.952268Z,10467.1708984375
Hope-Short,EUR,2021-10-01T05:02:37.402717Z,79551.70759131383
Johnson Group,EUR,2021-03-15T20:52:17.785086Z,-89618.01074248405
"Johnson, Hope and Evans",EUR,2022-06-12T14:32:49.489717Z,-18076.832
"Jones, Shepherd and Price",EUR,2021-05-12T22:22:57.071046Z,83295.57963862739
Kusch,EUR,2021-03-30T20:04:14.860337Z,-47842.40086294159
Moran PLC,EUR,2021-10-27T10:03:43.078846Z,4568.184806928639
Schmitt,EUR,2021-09-09T01:03:16.451177Z,48808.105419323816
Scholz AG,EUR,2021-09-01T21:25:55.169899Z,22722.143195827408
Wagenvoort Groep,EUR,2021-02-15T21:52:08.56954Z,68667.2890625
le Gallen & van Gelder,EUR,2021-01-15T15:54:36.332284Z,61573.153745851116
Bailey-Bolton,EUR,2022-06-11T18:51:08.620219Z,-65366.4733
Coolen NV,EUR,2021-06-06T15:56:15.816055Z,-60143.517815568375
Didier,EUR,2021-02-05T13:55:19.26765Z,-89090.96157252758
Evans-Davison,EUR,2021-07-10T05:46:22.334756Z,-90524.4609375
Ferreira S.A.R.L.,EUR,2021-08-26T06:55:25.17105Z,-58183.51040184922
Fischer,EUR,2021-07-17T18:48:25.266264Z,-67414.359375
"Forster, Mitchell and Hall",EUR,2021-07-26T01:16:46.701073Z,-96618.671875
"Gough, Evans and Blackburn",EUR,2021-03-29T09:54:00.476583Z,29857.204243717402
Grein Groth,EUR,2021-04-27T07:03:03.638999Z,-43203.317626837365
"Howard, McCarthy and Harris",EUR,2021-07-31T18:12:40.719529Z,-68973.92792851626
"Johnson, Hope and Evans",EUR,2021-01-24T01:33:19.50793Z,-89733.2545174223
"Jones, Smith and Waters",EUR,2021-03-02T06:25:08.658882Z,-11830.4272
Kaul GbR,EUR,2021-08-26T10:23:39.739746Z,-79308.34370554765
"Kaur, Kemp and Turner",EUR,2022-12-31T23:35:33.97791Z,-16485.9461
Legendre Maury S.A.,EUR,2021-09-30T02:44:59.806226Z,-7685.826132927169
Mars,EUR,2021-01-17T19:14:07.798818Z,26312.49814781887
Nelson Group,EUR,2021-08-17T03:10:48.407302Z,-41997.381015884304
Poirier S.A.R.L.,EUR,2021-06-13T05:34:48.549409Z,-66495.21396396396
Poirier S.A.R.L.,EUR,2021-11-19T14:41:09.266619Z,3356.922779779921
Putz,EUR,2021-08-26T10:23:39.739746Z,79308.34370554765
Royal Bastiaanse,EUR,2021-04-14T11:32:19.617167Z,-77804.0856868104
Ruppert GmbH & Co. KG,EUR,2021-05-08T19:33:40.903964Z,48860.698830853325
Samson et Fils,EUR,2021-09-11T20:37:04.742055Z,7303.171104742383
"Smith, Francis and Hurst",EUR,2021-03-19T07:48:26.590598Z,-8355.229866628146
"Smith, Francis and Hurst",EUR,2021-03-25T21:53:44.994385Z,-16812.3632
Striebitz,EUR,2022-07-02T08:42:49.251035Z,-99906.5363
Valette Fleury SA,EUR,2021-02-21T01:10:56.551995Z,30701.169390559695
Wagenvoort Groep,EUR,2021-09-02T03:48:28.445666Z,82928.7421875
le Gallen & van Gelder,EUR,2021-11-12T21:12:03.201245Z,91080.61973298655
van der Noot & Jonkman,EUR,2021-05-27T06:13:58.494736Z,-88146.5821
Bailey-Bolton,EUR,2021-10-24T16:27:51.818193Z,-72046.5
Cichorius,EUR,2021-08-17T01:34:46.83176Z,7955.9787688847555
"Cooper, Bailey and Barker",EUR,2021-11-17T03:39:32.567909Z,88525.7395738435
Drub Mende e.V.,EUR,2021-01-23T03:19:01.236297Z,-56099.99462867473
Evans-Davison,EUR,2021-11-11T22:35:28.551392Z,76211.03751778093
Fabre S.A.,EUR,2021-08-04T11:18:49.97038Z,-5262.423887396647
Ferreira S.A.R.L.,EUR,2021-06-29T11:43:32.881148Z,74230.58065087559
Fischer,EUR,2021-03-30T02:14:00.85037Z,101531.71068621661
Fischer,EUR,2021-09-23T07:41:15.683535Z,21961.38387565197
Fischer,EUR,2023-05-05T23:32:26.951092Z,-14540.9826
"Forster, Mitchell and Hall",EUR,2021-10-18T18:28:11.147245Z,13045.6103515625
Hayes and Sons,EUR,2021-07-22T16:54:45.997049Z,-33333.9609375
Henderson-Wright,EUR,2021-11-20T04:23:47.044772Z,-95641.33342040704
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-02-14T19:02:54.377281Z,-5684.366699307479
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-11-02T16:10:59.343612Z,80394.68498103367
Maillard,EUR,2021-07-03T06:59:37.847062Z,-92019.8515625
Moran PLC,EUR,2021-07-10T05:46:22.334756Z,90524.4609375
Portaal,EUR,2021-08-28T21:26:35.645127Z,-66683.1453085249
Royal Bastiaanse,EUR,2021-03-22T19:50:58.824937Z,-89845.03903482134
Valette Fleury SA,EUR,2023-02-04T10:05:48.553011Z,562.1654
van der Noot & Jonkman,EUR,2021-06-09T11:31:59.379822Z,-49815.359375
Bourdon S.A.,EUR,2021-07-09T05:57:11.144731Z,44717.17486484644
"Cooke, Cook and Bell",EUR,2021-08-30T23:52:19.778447Z,562.1654
Coolen NV,EUR,2021-08-18T21:18:33.758226Z,25543.59375
Ehlert,EUR,2022-07-23T05:31:54.020942Z,12407.9811
Freudenberger Grein Groth GmbH & Co. KG,EUR,2022-09-12T22:57:02.96861Z,-307.7578
Guibert S.A.S.,EUR,2021-07-13T04:55:09.811982Z,36769.65234375
"Johnson, Hope and Evans",EUR,2021-01-19T03:20:37.649407Z,36803.66813442656
"Jones, Shepherd and Price",EUR,2021-07-04T17:45:37.665358Z,-71144.8185577753
"Jones, Shepherd and Price",EUR,2021-09-17T14:16:53.449797Z,48038.6640625
Kostolzin AG,EUR,2021-04-16T18:18:33.936001Z,-41772.36356792186
Kostolzin AG,EUR,2021-10-13T05:23:23.52166Z,7168.779296875
Leconte,EUR,2021-11-07T02:10:46.573132Z,-86101.18835941204
Leduc,EUR,2021-01-30T13:30:59.093606Z,-84584.78125
